Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Antigen processing and presentation,42/78,0.0073261468628225,0.2117922456706878,0,0,1.785865514905149,8.779860574682957,CIITA;HSP90AB1;KIR2DL1;IFI30;KIR2DL3;CTSS;KIR2DL4;HLA-DMA;HLA-DMB;KLRC1;HLA-DOA;B2M;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DPA1;CD74;HLA-DRB5;KLRC2;KLRC3;KLRC4;KIR2DS4;HLA-B;TAP2;HLA-C;TAP1;KIR3DL1;HLA-A;KIR3DL2;HLA-F;CD4;CD8B;IFNG;CD8A;PSME3;RFX5;HLA-DPB1;HLA-DRA;KLRD1;HLA-DRB1;HLA-DQB1;LGMN
KEGG_2021_Human,Cytokine-cytokine receptor interaction,133/295,0.0298806963982488,0.7918384545535943,0,0,1.2581232219667724,4.416695182475239,CNTFR;CNTF;CSF3;CCL4L2;CXCL17;MPL;CXCL13;CXCL14;IL18RAP;LEPR;IL12B;TNFSF11;IL6R;IL11RA;LIFR;IL23A;IL6ST;CCL3L3;IL20RA;CSF2RB;TNFRSF11A;CSF2RA;THPO;TNFRSF17;IL36RN;CCR10;CCR1;TNFSF18;NGFR;XCR1;TSLP;TNFSF15;TNFSF12;TNFRSF9;IL31RA;GDF1;INHBB;TNFRSF10A;INHBA;GDF6;GDF5;BMP7;IL2;BMP5;INHBE;IL22RA1;BMP4;CXCL10;CXCL11;CXCL12;TNFSF4;CD27;TNFSF8;BMPR1B;IL7R;IL21;CD40;BMP10;CXCL9;EDA;TNFRSF13B;IL26;IL24;FASLG;TNFRSF13C;CXCL3;CXCL2;CX3CL1;TNFSF13B;GHR;CCR8;CCR7;CCR6;CCR5;CCR4;CCR3;PF4V1;CCR2;IL10;TNFRSF12A;IL15;TNFRSF19;IL18;IL19;IL16;TNFRSF1A;IFNG;LTA;XCL2;XCL1;LTB;IL9R;TNFRSF21;CCL14;CCL11;CTF1;CXCR4;CXCR6;IL2RG;IFNL2;ACVR1C;IFNL1;CXCR3;CCL5;CCL4;IL21R;CCL19;IL12RB1;RELT;IFNL3;IL12RB2;CCL25;GDF10;IL32;CCL24;IL10RA;IL34;ACVR2B;EPOR;CD4;CD40LG;IL2RA;LEP;IL2RB;ACKR4;FAS;ACKR3;LTBR;IL17D;INHA;CCL28;IL17B;IL18R1
KEGG_2021_Human,Asthma,17/31,0.0612502057788393,0.9999964758714786,0,0,1.856256444581125,5.184130853116793,IL10;CD40;HLA-DRB5;CCL11;PRG2;HLA-DMA;HLA-DMB;CD40LG;HLA-DPB1;HLA-DRA;HLA-DOA;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-DQB1
KEGG_2021_Human,Inflammatory bowel disease,32/65,0.0720525812338522,0.9999964758714786,0,0,1.482841610727934,3.9004059714754566,IL21;RORC;NOD2;IL2RG;HLA-DMA;IL18RAP;HLA-DMB;TBX21;IL21R;STAT4;IL12B;HLA-DOA;IL12RB1;HLA-DOB;HLA-DQA2;HLA-DQA1;HLA-DPA1;IL12RB2;IL10;HLA-DRB5;JUN;STAT1;IL18;FOXP3;IL2;IFNG;IL23A;HLA-DPB1;HLA-DRA;HLA-DRB1;IL18R1;HLA-DQB1
KEGG_2021_Human,Tyrosine metabolism,18/36,0.1338411435792465,0.9999964758714786,0,0,1.5283687943262412,3.0737050468178544,AOC3;DDC;AOC2;ADH1C;ADH1B;MAOA;ADH1A;TYRP1;DBH;FAH;ADH6;GSTZ1;ADH4;IL4I1;ALDH3A1;TPO;AOX1;HPD
KEGG_2021_Human,Rheumatoid arthritis,42/93,0.1588817749757144,0.9999964758714786,0,0,1.2590417264466762,2.316126747604885,CD86;ATP6V1A;CD80;CCL3L3;ITGB2;TNFRSF11A;CXCL3;ITGAL;CXCL2;TNFSF13B;HLA-DMA;HLA-DMB;CTSK;CCL5;CTLA4;TNFSF11;HLA-DOA;ATP6V0E2;HLA-DOB;HLA-DQA2;ATP6V1C1;HLA-DQA1;HLA-DPA1;HLA-DRB5;JUN;ATP6V1G2;ANGPT1;IL15;MMP1;IL18;FOS;CXCL12;IFNG;IL23A;ATP6V1B2;CD28;HLA-DPB1;HLA-DRA;LTB;HLA-DRB1;ATP6V1B1;HLA-DQB1
KEGG_2021_Human,Protein digestion and absorption,46/103,0.1688458352276837,0.9999964758714786,0,0,1.2338096130004728,2.1946625357650227,COL17A1;PRSS1;COL16A1;CPB1;COL13A1;COL14A1;COL11A1;SLC1A1;COL11A2;ATP1A3;ATP1A2;SLC8A1;COL19A1;SLC8A2;DPP4;COL10A1;KCNN4;COL28A1;SLC36A1;CPA1;COL27A1;COL24A1;MME;COL25A1;COL22A1;COL23A1;ATP1B2;PGA3;PGA5;PGA4;ACE2;SLC9A3;SLC7A7;SLC7A8;MEP1A;XPNPEP2;COL4A4;KCNQ1;COL7A1;COL4A3;COL9A1;COL21A1;COL9A3;COL6A6;COL9A2;COL6A5
KEGG_2021_Human,Caffeine metabolism,4/6,0.1732738784099718,0.9999964758714786,0,0,3.055372945638432,5.355707702223229,CYP2A7;CYP2A6;NAT1;XDH
KEGG_2021_Human,Phenylalanine metabolism,9/17,0.188631544687291,0.9999964758714786,0,0,1.7188804554079695,2.867023269742841,AOC3;ALDH3A1;IL4I1;DDC;AOC2;MAOA;PAH;GLYAT;HPD
KEGG_2021_Human,Th1 and Th2 cell differentiation,41/92,0.1902926221506145,0.9999964758714786,0,0,1.2289084311484024,2.038995375647141,CD3G;CD3E;IL2RG;CD3D;DLL1;DLL4;HLA-DMA;HLA-DMB;TBX21;STAT4;IL12B;HLA-DOA;JAK2;IL12RB1;HLA-DOB;JAK3;HLA-DQA2;HLA-DQA1;HLA-DPA1;IL12RB2;JAG2;HLA-DRB5;JUN;STAT1;NFATC2;FOS;RUNX3;IL2;MAPK10;ZAP70;CD4;IFNG;LCK;IL2RA;IL2RB;HLA-DPB1;HLA-DRA;PRKCQ;CD247;HLA-DRB1;HLA-DQB1
