GeneID,GSM2977775,GSM2977776,GSM2977777,GSM2977778,GSM2977779,GSM2977780,GSM2977781,GSM2977782,GSM2977783,GSM2977784,GSM2977785,GSM2977786,GSM2977787
644242,3.708946218090999,3.4269099697625425,3.8035368347058007,4.241031341821124,3.8387349665340085,3.655774754198745,3.9708343116206364,4.0449342743131265,4.045418283053258,3.2394292084600558,5.3322399324013885,5.2983116424818135,5.022797354049865
90874,7.517908948217601,6.92508791324918,6.785973894074676,7.721955096051708,6.395396326039,7.100255355911782,7.066142221540274,6.984084732264552,6.320562279539922,6.629548452162053,7.478458233246143,7.031413340065672,6.794909616097706
105378937,1.3645742842277062,1.3645742842277062,2.876363563641264,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.1789467678789216,2.2409739539296956,1.3645742842277062,1.3645742842277062,2.168730363941241,2.787176570162246,2.513966440221927
26227,10.183263306948474,8.352535086574003,8.981994044304722,7.928266671903365,8.496329059768675,8.950009880236589,8.647869631926952,9.428479536192292,8.167145765323948,8.228379131994508,11.261935485673492,10.861920107324355,11.071814944933989
105378936,4.44045171855123,4.556566072236126,3.4227164663390006,5.1122580634984836,4.224401359762607,3.9409153265755426,2.741098647619221,3.7523629184845433,4.224768825951005,3.2394292084600558,4.518659328606364,3.4424418149511866,3.51884324206247
3158,7.3877021018910165,7.603048375997706,5.124638726577429,6.75611557233199,5.079708629685766,7.072002942046564,8.015251204858197,6.543232969079663,6.320562279539922,5.246056840694702,5.907954249456982,10.978384682185387,9.811176409175365
83998,1.3645742842277062,3.144713387875781,3.688353290144883,4.444772162084444,3.7224575300740463,3.655774754198745,3.9708343116206364,2.5863014904443102,3.9461433859560886,3.0623382486481194,1.3645742842277062,2.540901343428094,2.1877701931634825
105378938,1.3645742842277062,1.3645742842277062,2.6165457289082066,2.8132456189200536,2.637487410497117,2.1994402159642217,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.168730363941241,1.3645742842277062,1.3645742842277062
343505,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.8132456189200536,2.637487410497117,1.3645742842277062,2.1789467678789216,1.3645742842277062,2.2789175737971723,2.249362256255942,1.3645742842277062,1.3645742842277062,1.3645742842277062
11085,1.3645742842277062,2.200410660324863,1.3645742842277062,1.3645742842277062,2.278768882463289,1.3645742842277062,2.1789467678789216,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
4853,12.339438785746443,11.847996209638989,12.034102545596975,12.869219916550326,12.157948980680544,11.970700980305262,11.822256712241968,10.945905920946878,11.726514471130779,11.69986613599366,12.166931755201174,11.60149494822344,11.642277151122421
101929178,2.62917843419921,2.97482934365909,2.876363563641264,3.342003090279556,2.637487410497117,2.7741288828387285,2.5019391708426557,3.2232894720746774,3.9461433859560886,2.8541499685585223,2.7245935754790236,2.987657112950498,2.1877701931634825
105378939,3.1035924574612768,3.144713387875781,2.876363563641264,2.8132456189200536,3.5950892280712017,3.7576864293277876,4.121576589407687,3.5145753949928213,4.456692521417323,4.2316363483067185,1.3645742842277062,3.1586135505384094,1.3645742842277062
105378940,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.409529354124271,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
9554,10.98975281331981,11.289705298590421,11.279633189307615,12.3075545668907,11.487983771536573,11.448385945428742,11.276385470079545,11.012425562970867,11.233658680764087,11.129594823959913,10.651492251043559,10.494169450502547,10.699059903028585
107985522,4.3675385039745,4.38054812286187,4.185986973021635,4.622632260929893,4.592015471772279,4.313938097262498,4.744591211224687,4.878735668254814,5.331820621047197,5.553902376637204,3.4752834081560864,3.7772499187653215,2.9520795739876666
105378941,3.1035924574612768,3.144713387875781,2.6165457289082066,3.1065485927194056,2.9009899828215304,2.5298604768123,3.2490937700561147,3.047409908129021,3.595403770670703,2.8541499685585223,2.4880022648791154,2.987657112950498,2.1877701931634825
105378954,6.376498398246859,6.483949043519635,5.997051371670297,5.170243790810445,6.04404932369005,6.068587586040754,6.481024718527295,6.879869672471561,6.807738142120372,6.8949335357481605,5.888055301381238,6.733163127077767,6.95378524512874
101929788,2.2726251844808205,2.7756904017017465,2.2632908303975663,2.8132456189200536,2.278768882463289,2.7741288828387285,2.5019391708426557,2.5863014904443102,2.2789175737971723,1.3645742842277062,2.7245935754790236,2.787176570162246,2.1877701931634825
728841,9.940201949484893,10.045143348282544,10.03408415277357,11.110187438025948,10.114240751564335,10.062199681718598,10.07256091638332,9.932403572140585,10.176019264322173,10.204901474257342,10.08854725585788,9.640864781857902,9.514261005368326
107985523,4.3675385039745,4.3165940874159725,3.8035368347058007,4.780563484255081,4.224401359762607,4.176558316653,4.048271227906077,3.7523629184845433,4.13800080011334,3.394370764007473,3.8625250461952034,3.308512016676074,3.51884324206247
767846,6.07149640272729,6.013336625660297,5.432287599203878,6.006950504098395,5.896252664022406,5.796215077423905,6.000502783230785,5.017043706075295,6.157028073278918,6.087583225520927,5.240820570253508,4.400269320592859,4.281870233499167
100996724,9.795383632416783,10.531858610649058,10.263361538387985,11.239577340232248,10.631396440671974,10.268124754264749,10.447220933462884,9.81176229362385,10.562161511318381,10.406353171262827,8.803532188146017,8.101458264389535,8.323677797341603
107985524,6.242154847930293,7.056169849357529,6.629264065524841,5.33129025964233,6.951386829138728,6.953107755401689,6.775590873202504,6.348637109282862,7.012879577881146,6.6583972185947795,5.038306614018998,5.485353478889698,5.5873731259800605
105378944,2.62917843419921,2.531181484300501,2.6165457289082066,3.8651280129782535,2.278768882463289,2.7741288828387285,2.1789467678789216,2.840748244139276,2.9012262600678915,2.249362256255942,2.7245935754790236,2.207553523278078,2.1877701931634825
105378943,2.62917843419921,3.5475780869498066,3.08706482373118,3.540417578145973,3.295713318627144,2.973084993742199,3.707936069075345,3.7523629184845433,4.13800080011334,3.532541798898149,2.168730363941241,2.207553523278078,2.7553325513843756
101929796,6.221896977130529,6.216925486628011,6.17266963511741,5.942099917324938,6.134764565692894,5.819100438224871,6.352926483597805,5.528538025366469,6.339757111267793,6.3039830492667095,6.075640821242382,5.890084362975385,5.4227517552919595
101060684,10.56492843717245,10.509163064905295,10.469573254321402,11.762131384761332,10.716351460269545,10.592789275121214,10.502729134238097,9.929507297444657,10.582427152103204,10.642016448200895,10.46799742418919,9.348330750608326,9.375219881704032
107985762,1.3645742842277062,1.3645742842277062,2.2632908303975663,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
101954277,4.44045171855123,3.2937269092205934,2.876363563641264,3.1065485927194056,3.114451737125883,3.424796649889863,2.5019391708426557,3.5145753949928213,2.9012262600678915,2.59767631364322,2.7245935754790236,3.1586135505384094,2.513966440221927
653505,2.8912223940450024,2.531181484300501,1.3645742842277062,2.409529354124271,2.278768882463289,2.5298604768123,2.741098647619221,3.377237763464087,2.2789175737971723,2.59767631364322,2.168730363941241,2.787176570162246,3.3993243262617074
728855,8.13615745880209,8.421475901240632,8.028220227902695,7.191849602997251,8.145037385739137,7.939008328330118,8.547483465174578,8.826213017848115,8.714442280440238,8.628783097261408,8.17582931152358,8.851380771396848,8.673315639146503
100996720,6.180505212873374,6.109460829589156,5.849655346136389,3.7126257869139025,5.947225069257697,5.67597619764763,6.195801462691022,6.432935880238865,6.3773957323156365,6.266981103826143,5.784204793475963,6.095173421560296,5.5873731259800605
101954264,3.4416405696145893,3.2937269092205934,3.08706482373118,1.3645742842277062,1.3645742842277062,2.5298604768123,3.2490937700561147,2.2409739539296956,2.9012262600678915,3.394370764007473,2.4880022648791154,2.987657112950498,2.7553325513843756
107985763,3.1035924574612768,3.5475780869498066,3.8035368347058007,3.8651280129782535,3.7224575300740463,3.9409153265755426,4.439265385588613,4.1300256010772065,4.13800080011334,4.448483474695321,3.3575327452443395,3.6747815526399634,4.464467855467708
105369199,3.708946218090999,3.4269099697625425,3.2661459328398506,4.002185153080878,2.637487410497117,2.7741288828387285,3.4986983442401427,3.5145753949928213,3.4543649509989214,3.876884275107449,3.2277413153462367,3.308512016676074,3.6283165419949985
101929798,2.8912223940450024,3.658051758000634,3.9096440257017036,4.241031341821124,3.5950892280712017,3.2917155484385896,3.10278106903969,3.377237763464087,3.7227841162927033,2.8541499685585223,3.0827362527620887,2.207553523278078,2.1877701931634825
107985748,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.207553523278078,1.3645742842277062
107985749,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
107985750,1.3645742842277062,1.3645742842277062,1.3645742842277062,2.409529354124271,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062,1.3645742842277062
106479023,4.12269437164481,4.026538411528726,3.8035368347058007,3.342003090279556,3.5950892280712017,3.655774754198745,4.048271227906077,4.1300256010772065,3.839071940246813,3.532541798898149,4.925130037205116,4.198140322827378,3.2674788554253142
2210,6.4824461120100905,7.549289573459385,7.645024443646838,8.639534473289121,7.610311858631864,7.3002180060201205,7.21269010440329,7.191791608606209,6.395852411118094,6.229002863378191,4.802160755029292,6.372473983148839,6.49747825341984
100996318,4.290613369218255,4.38054812286187,4.5510786443279425,4.988696018448343,4.715799085440775,4.176558316653,4.320731820050489,4.491341670094616,4.306433259584968,4.065668090905443,3.4752834081560864,3.7772499187653215,4.145331484541013
337875,3.5820776993687917,2.7756904017017465,3.08706482373118,2.409529354124271,3.8387349665340085,3.2917155484385896,3.379993262907831,2.840748244139276,3.2959967406105686,3.2394292084600558,4.093914093691343,3.308512016676074,3.1200483070542635
653820,5.713267844236586,6.512341221714729,6.772411238628612,7.944886663045869,6.874571365679192,6.789212936449921,6.764447601146551,6.20256663901985,6.632114344204762,6.5700578586639224,4.713829725498341,5.003455899521084,4.943708407818506
